//RL6302_MAC_PHY_Parameter_v018_20140708
//=======================  		
// PAGE_8   		
//======================= 		
0x800	0x9020d010	
0xc60	0x0580001E	
0xc60	0x0780001F	
0xc60	0x19800020// RX_OFDM	
0xc60	0x0B800021	
0xc60	0x05800022	
0xc60	0x07800023	
0xc60	0x19800024// RX_WAIT_RIFS	
0xc60	0x0B800025	
0xc60	0x05800026	
0xc60	0x07800027	
0xc60	0x19800028// RX_TO_RX	
0xc60	0x0B800029	
0xc60	0x0580002A	
0xc60	0x0780002B	
//0xc60	0x1980002C // RSVD	
//0xc60	0x0B80002D	
//0xc60	0x0580002E	
//0xc60	0x0680002F	
0xc60	0x19800030 // BT or LTE coexist	
0xc60	0x0B800031	
0xc60	0x05800032	
0xc60	0x00800033	
0xc60	0x19800034 //  invalid_pkt_pwrdn_SLEEP_MODE_bbrstb_sleep	
0xc60	0x0B800035	
0xc60	0x05800036	
0xc60	0x00800037	
0xc60	0x19800038 // invalid_pkt_standby_STANDBY_MODE_bbrstb_standby	
0xc60	0x0B800039	
0xc60	0x0580003A	
0xc60	0x0E80803B // set [15]=1 to enable ANAPAR lookup	
//0xc60	0x1980003C // PMPD_ANAEN	
//0xc60	0x0B80003D	
//0xc60	0x0580003E	
//0xc60	0x0080803F	
0xc94	0x01000001	
0xc98	0x00188000	
//0xc9c	0x00000000	
0xca0	0x00002929 // TRSW mapping table	
0xca4	0x08040201	
0xca8	0x80402010	
0xcac	0x77777000	
0xcb0	0x54775477	
0xcb4	0x54775477	
0xcb8	0x00500000	
0xcbc	0x77700000	
0xcc0	0x00000010	
0xcc8	0x00000010	
//=======================  		
// PAGE_E : Path_B setting   		
//=======================		
//0xe00	0x00000003 // RF: RLE442C/D format with SI	
0xe00	0x00000007 // RF: RLE442C/D format with PI	
//0xe00	0x00040003 // RF: z2 format	
0xe04	0x00042020	
0xe08	0x80410231 // RF: RLE442C format	
//0xe08	0x80410121 // RF: z2 format	
0xe0c	0x00000000	
//0xe10	0x01000000 // RF: RX IQ is switched for RLE442C	
//0xe14	0x00000100 // RF: RX IQ is switched for RLE442C	
0xe10	0x00000100 // RF: RX IQ is correct	
0xe14	0x01000000 // RF: RX IQ is correct	
0xe1c	0x40000053	
0xe50	0x00000020	
0xe54	0x00000000	
0xe58	0x3c020c14	
0xe5c	0x00000058	
0xe60	0x19800000// RX_WAIT_CCA	
0xe60	0x0B800001	
0xe60	0x05800002	
0xe60	0x07800003	
0xe60	0x19800004// TX_CCK_RFON	
0xe60	0x0B800005	
0xe60	0x05800006	
0xe60	0x0E800007	
0xe60	0x19800008// TX_CCK_BBON	
0xe60	0x0B800009	
0xe60	0x0580000A	
0xe60	0x0E80000B	
0xe60	0x1980000C// TX_OFDM_RFON	
0xe60	0x0B80000D	
0xe60	0x0580000E	
0xe60	0x0E80000F	
0xe60	0x19800010// TX_OFDM_BBON	
0xe60	0x0B800011	
0xe60	0x05800012	
0xe60	0x0E800013	
0xe60	0x19800014// TX_TO_RX	
0xe60	0x0B800015	
0xe60	0x05800016	
0xe60	0x07800017	
0xe60	0x19800018// TX_TO_TX	
0xe60	0x0B800019	
0xe60	0x0580001A	
0xe60	0x0E80001B	
0xe60	0x1980001C// RX_CCK	
0xe60	0x0B80001D	
0xe60	0x0580001E	
0xe60	0x0780001F	
0xe60	0x19800020// RX_OFDM	
0xe60	0x0B800021	
0xe60	0x05800022	
0xe60	0x07800023	
0xe60	0x19800024// RX_WAIT_RIFS	
0xe60	0x0B800025	
0xe60	0x05800026	
0xe60	0x07800027	
0xe60	0x19800028// RX_TO_RX	
0xe60	0x0B800029	
0xe60	0x0580002A	
0xe60	0x0780002B	
//0xe60	0x1980002C // RSVD	
//0xe60	0x0B80002D	
//0xe60	0x0580002E	
//0xe60	0x0680002F	
0xe60	0x19800030 // BT or LTE coexist	
0xe60	0x0B800031	
0xe60	0x05800032	
0xe60	0x00800033	
0xe60	0x19800034 //  invalid_pkt_pwrdn_SLEEP_MODE_bbrstb_sleep	
0xe60	0x0B800035	
0xe60	0x05800036	
0xe60	0x00800037	
0xe60	0x19800038 // invalid_pkt_standby_STANDBY_MODE_bbrstb_standby	
0xe60	0x0B800039	
0xe60	0x0580003A	
0xe60	0x0E80803B // set [15]=1 to enable ANAPAR lookup	
//0xe60	0x1980003C // PMPD_ANAEN	
//0xe60	0x0B80003D	
//0xe60	0x0580003E	
//0xe60	0x0080803F	
0xe94	0x01000001	
0xe98	0x00188000	
//0xe9c	0x00000000	
0xea0	0x00002929 // TRSW mapping table	
0xea4	0x08040201	
0xea8	0x80402010	
0xeac	0x77777000	
0xeb0	0x54775477	
0xeb4	0x54775477	
0xeb8	0x00500000	
0xebc	0x77700000	
//=======================  		
// PAGE_18 : Path_C setting   		
//=======================		
//0x1800	0x00000003 // RF: RLE442C/D format with SI	
0x1800	0x00000007 // RF: RLE442C/D format with PI	
//0x1800	0x00040003 // RF: z2 format	
0x1804	0x00042020	
0x1808	0x80410231 // RF: RLE442C format	
//0x1808	0x80410121 // RF: z2 format	
0x180c	0x00000000	
//0x1810	0x01000000 // RF: RX IQ is switched for RLE442C	
//0x1814	0x00000100 // RF: RX IQ is switched for RLE442C	
0x1810	0x00000100 // RF: RX IQ is correct	
0x1814	0x01000000 // RF: RX IQ is correct	
0x181c	0x40000053	
0x1850	0x00000020	
0x1854	0x00000000	
0x1858	0x3c020c14 //0x30020c1c	
0x185c	0x00000058	
0x1860	0x19800000// RX_WAIT_CCA	
0x1860	0x0B800001	
0x1860	0x05800002	
0x1860	0x07800003	
0x1860	0x19800004// TX_CCK_RFON	
0x1860	0x0B800005	
0x1860	0x05800006	
0x1860	0x0E800007	
0x1860	0x19800008// TX_CCK_BBON	
0x1860	0x0B800009	
0x1860	0x0580000A	
0x1860	0x0E80000B	
0x1860	0x1980000C// TX_OFDM_RFON	
0x1860	0x0B80000D	
0x1860	0x0580000E	
0x1860	0x0E80000F	
0x1860	0x19800010// TX_OFDM_BBON	
0x1860	0x0B800011	
0x1860	0x05800012	
0x1860	0x0E800013	
0x1860	0x19800014// TX_TO_RX	
0x1860	0x0B800015	
0x1860	0x05800016	
0x1860	0x07800017	
0x1860	0x19800018// TX_TO_TX	
0x1860	0x0B800019	
0x1860	0x0580001A	
0x1860	0x0E80001B	
0x1860	0x1980001C// RX_CCK	
0x1860	0x0B80001D	
0x1860	0x0580001E	
0x1860	0x0780001F	
0x1860	0x19800020// RX_OFDM	
0x1860	0x0B800021	
0x1860	0x05800022	
0x1860	0x07800023	
0x1860	0x19800024// RX_WAIT_RIFS	
0x1860	0x0B800025	
0x1860	0x05800026	
0x1860	0x07800027	
0x1860	0x19800028// RX_TO_RX	
0x1860	0x0B800029	
0x1860	0x0580002A	
0x1860	0x0780002B	
//0x1860	0x1980002C // RSVD	
//0x1860	0x0B80002D	
//0x1860	0x0580002E	
//0x1860	0x0680002F	
0x1860	0x19800030 // BT or LTE coexist	
0x1860	0x0B800031	
0x1860	0x05800032	
0x1860	0x00800033	
0x1860	0x19800034 //  invalid_pkt_pwrdn_SLEEP_MODE_bbrstb_sleep	
0x1860	0x0B800035	
0x1860	0x05800036	
0x1860	0x00800037	
0x1860	0x19800038 // invalid_pkt_standby_STANDBY_MODE_bbrstb_standby	
0x1860	0x0B800039	
0x1860	0x0580003A	
0x1860	0x0E80803B // set [15]=1 to enable ANAPAR lookup	
//0x1860	0x1980003C // PMPD_ANAEN	
//0x1860	0x0B80003D	
//0x1860	0x0580003E	
//0x1860	0x0080803F	
0x1894	0x01000001	
0x1898	0x00188000	
//0x189c	0x00000000	
0x18a0	0x00002929 // TRSW mapping table	
0x18a4	0x08040201	
0x18a8	0x80402010	
0x18ac	0x77777000	
0x18b0	0x54775477	
0x18b4	0x54775477	
0x18b8	0x00500000	
0x18bc	0x77700000	
//=======================  		
// PAGE_1a : Path_D setting   		
//=======================		
//0x1a00	0x00000003 // RF: RLE442C/D format with SI	
0x1a00	0x00000007 // RF: RLE442C/D format with PI	
//0x1a00	0x00040003 // RF: z2 format	
0x1a04	0x00042020	
0x1a08	0x80410231 // RF: RLE442C format	
//0x1a08	0x80410121 // RF: z2 format	
0x1a0c	0x00000000	
//0x1a10	0x01000000 // RF: RX IQ is switched for RLE442C	
//0x1a14	0x00000100 // RF: RX IQ is switched for RLE442C	
0x1a10	0x00000100 // RF: RX IQ is correct	
0x1a14	0x01000000 // RF: RX IQ is correct	
0x1a1c	0x40000053	
0x1a50	0x00000020	
0x1a54	0x00000000	
0x1a58	0x3c020c14 //0x30020c1c	
0x1a5c	0x00000058	
0x1a60	0x19800000// RX_WAIT_CCA	
0x1a60	0x0B800001	
0x1a60	0x05800002	
0x1a60	0x07800003	
0x1a60	0x19800004// TX_CCK_RFON	
0x1a60	0x0B800005	
0x1a60	0x05800006	
0x1a60	0x0E800007	
0x1a60	0x19800008// TX_CCK_BBON	
0x1a60	0x0B800009	
0x1a60	0x0580000A	
0x1a60	0x0E80000B	
0x1a60	0x1980000C// TX_OFDM_RFON	
0x1a60	0x0B80000D	
0x1a60	0x0580000E	
0x1a60	0x0E80000F	
0x1a60	0x19800010// TX_OFDM_BBON	
0x1a60	0x0B800011	
0x1a60	0x05800012	
0x1a60	0x0E800013	
0x1a60	0x19800014// TX_TO_RX	
0x1a60	0x0B800015	
0x1a60	0x05800016	
0x1a60	0x07800017	
0x1a60	0x19800018// TX_TO_TX	
0x1a60	0x0B800019	
0x1a60	0x0580001A	
0x1a60	0x0E80001B	
0x1a60	0x1980001C// RX_CCK	
0x1a60	0x0B80001D	
0x1a60	0x0580001E	
0x1a60	0x0780001F	
0x1a60	0x19800020// RX_OFDM	
0x1a60	0x0B800021	
0x1a60	0x05800022	
0x1a60	0x07800023	
0x1a60	0x19800024// RX_WAIT_RIFS	
0x1a60	0x0B800025	
0x1a60	0x05800026	
0x1a60	0x07800027	
0x1a60	0x19800028// RX_TO_RX	
0x1a60	0x0B800029	
0x1a60	0x0580002A	
0x1a60	0x0780002B	
//0x1a60	0x1980002C // RSVD	
//0x1a60	0x0B80002D	
//0x1a60	0x0580002E	
//0x1a60	0x0680002F	
0x1a60	0x19800030 // BT or LTE coexist	
0x1a60	0x0B800031	
0x1a60	0x05800032	
0x1a60	0x00800033	
0x1a60	0x19800034 //  invalid_pkt_pwrdn_SLEEP_MODE_bbrstb_sleep	
0x1a60	0x0B800035	
0x1a60	0x05800036	
0x1a60	0x00800037	
0x1a60	0x19800038 // invalid_pkt_standby_STANDBY_MODE_bbrstb_standby	
0x1a60	0x0B800039	
0x1a60	0x0580003A	
0x1a60	0x0E80803B // set [15]=1 to enable ANAPAR lookup	
//0x1a60	0x1980003C // PMPD_ANAEN	
//0x1a60	0x0B80003D	
//0x1a60	0x0580003E	
//0x1a60	0x0080803F	
0x1a94	0x01000001	
0x1a98	0x00188000	
//0x1a9c	0x00000000	
0x1aa0	0x00002929 // TRSW mapping table	
0x1aa4	0x08040201	
0x1aa8	0x80402010	
0x1aac	0x77777000	
0x1ab0	0x54775477	
0x1ab4	0x54775477	
0x1ab8	0x00500000	
0x1abc	0x77700000	
//=======================  		
// PAGE_19 : common setting		
//=======================		
0x1904	0x00030000 // enable IOQ_iqk_dpk	
0x1914	0x00030000	
0x1984	0x03000000	
0x198c	0x00000007 // dbg clk gat	
0x1990	0xffaa5500	
0x1994	0x00000077	
0x1998	0x12801000   //CCK CCK 1M	
0x1998	0x12801000   //CCK CCK 1M	
0x1998	0x12801001   //CCK CCK 2M	
0x1998	0x12801002   //CCK CCK 5.5M	
0x1998	0x12801003   //CCK CCK 11M	
0x1998	0x12801004   //OFDM OFDM 6M	
0x1998	0x12801005   //OFDM OFDM 9M	
0x1998	0x12801006   //OFDM OFDM 12M	
0x1998	0x12801007   //OFDM OFDM 18M	
0x1998	0x12801008   //OFDM OFDM 24M	
0x1998	0x12801009   //OFDM OFDM 36M	
0x1998	0x1280100a   //OFDM OFDM 48M	
0x1998	0x1280100b   //OFDM OFDM 54M	
0x1998	0x1280100c   //HT nss1 MCS0 	
0x1998	0x1280100d   //HT nss1 MCS1	
0x1998	0x1280100e   //HT nss1 MCS2	
0x1998	0x1280100f   //HT nss1 MCS3	
0x1998	0x12801010   //HT nss1 MCS4	
0x1998	0x12801011   //HT nss1 MCS5	
0x1998	0x12801012   //HT nss1 MCS6	
0x1998	0x12801013   //HT nss1 MCS7	
0x1998	0x12801014   //HT nss2 MCS8 	
0x1998	0x12801015   //HT nss2 MCS9	
0x1998	0x12801016   //HT nss2 MCS10	
0x1998	0x12801017   //HT nss2 MCS11	
0x1998	0x12801018   //HT nss2 MCS12	
0x1998	0x12801019   //HT nss2 MCS13	
0x1998	0x1280101a   //HT nss2 MCS14	
0x1998	0x1280101b   //HT nss2 MCS15	
0x1998	0x1280101c   //HT nss3 MCS16	
0x1998	0x1280101d   //HT nss3 MCS17	
0x1998	0x1280101e   //HT nss3 MCS18	
0x1998	0x1280101f   //HT nss3 MCS19	
0x1998	0x12801020   //HT nss3 MCS20	
0x1998	0x12801021   //HT nss3 MCS21	
0x1998	0x12801022   //HT nss3 MCS22	
0x1998	0x12801023   //HT nss3 MCS23	
0x1998	0x1280102c   //VHT nss1 MCS0 	
0x1998	0x1280102d   //VHT nss1 MCS1	
0x1998	0x1280102e   //VHT nss1 MCS2	
0x1998	0x1280102f   //VHT nss1 MCS3	
0x1998	0x12801030   //VHT nss1 MCS4	
0x1998	0x12801031   //VHT nss1 MCS5	
0x1998	0x12801032   //VHT nss1 MCS6	
0x1998	0x12801033   //VHT nss1 MCS7	
0x1998	0x12801034   //VHT nss1 MCS8	
0x1998	0x12801035   //VHT nss1 MCS9	
0x1998	0x12801036   //VHT nss2 MCS0 	
0x1998	0x12801037   //VHT nss2 MCS1	
0x1998	0x12801038   //VHT nss2 MCS2	
0x1998	0x12801039   //VHT nss2 MCS3	
0x1998	0x1280103a   //VHT nss2 MCS4	
0x1998	0x1280103b   //VHT nss2 MCS5	
0x1998	0x1280103c   //VHT nss2 MCS6	
0x1998	0x1280103d   //VHT nss2 MCS7	
0x1998	0x1280103e   //VHT nss2 MCS8	
0x1998	0x1280103f   //VHT nss2 MCS9	
0x1998	0x12801040   //VHT nss3 MCS0	
0x1998	0x12801041   //VHT nss3 MCS1	
0x1998	0x12801042   //VHT nss3 MCS2	
0x1998	0x12801043   //VHT nss3 MCS3	
0x1998	0x12801044   //VHT nss3 MCS4	
0x1998	0x12801045   //VHT nss3 MCS5	
0x1998	0x12801046   //VHT nss3 MCS6	
0x1998	0x12801047   //VHT nss3 MCS7	
0x1998	0x12801048   //VHT nss3 MCS8	
0x1998	0x12801049   //VHT nss3 MCS9	
0x1998	0x12801100   //CCK CCK 1M	
0x1998	0x12801101   //CCK CCK 2M	
0x1998	0x12801102   //CCK CCK 5.5M	
0x1998	0x12801103   //CCK CCK 11M	
0x1998	0x12801104   //OFDM OFDM 6M	
0x1998	0x12801105   //OFDM OFDM 9M	
0x1998	0x12801106   //OFDM OFDM 12M	
0x1998	0x12801107   //OFDM OFDM 18M	
0x1998	0x12801108   //OFDM OFDM 24M	
0x1998	0x12801109   //OFDM OFDM 36M	
0x1998	0x1280110a   //OFDM OFDM 48M	
0x1998	0x1280110b   //OFDM OFDM 54M	
0x1998	0x1280110c   //HT nss1 MCS0 	
0x1998	0x1280110d   //HT nss1 MCS1	
0x1998	0x1280110e   //HT nss1 MCS2	
0x1998	0x1280110f   //HT nss1 MCS3	
0x1998	0x12801110   //HT nss1 MCS4	
0x1998	0x12801111   //HT nss1 MCS5	
0x1998	0x12801112   //HT nss1 MCS6	
0x1998	0x12801113   //HT nss1 MCS7	
0x1998	0x12801114   //HT nss2 MCS8 	
0x1998	0x12801115   //HT nss2 MCS9	
0x1998	0x12801116   //HT nss2 MCS10	
0x1998	0x12801117   //HT nss2 MCS11	
0x1998	0x12801118   //HT nss2 MCS12	
0x1998	0x12801119   //HT nss2 MCS13	
0x1998	0x1280111a   //HT nss2 MCS14	
0x1998	0x1280111b   //HT nss2 MCS15	
0x1998	0x1280111c   //HT nss3 MCS16	
0x1998	0x1280111d   //HT nss3 MCS17	
0x1998	0x1280111e   //HT nss3 MCS18	
0x1998	0x1280111f   //HT nss3 MCS19	
0x1998	0x12801120   //HT nss3 MCS20	
0x1998	0x12801121   //HT nss3 MCS21	
0x1998	0x12801122   //HT nss3 MCS22	
0x1998	0x12801123   //HT nss3 MCS23	
0x1998	0x1280112c   //VHT nss1 MCS0 	
0x1998	0x1280112d   //VHT nss1 MCS1	
0x1998	0x1280112e   //VHT nss1 MCS2	
0x1998	0x1280112f   //VHT nss1 MCS3	
0x1998	0x12801130   //VHT nss1 MCS4	
0x1998	0x12801131   //VHT nss1 MCS5	
0x1998	0x12801132   //VHT nss1 MCS6	
0x1998	0x12801133   //VHT nss1 MCS7	
0x1998	0x12801134   //VHT nss1 MCS8	
0x1998	0x12801135   //VHT nss1 MCS9	
0x1998	0x12801136   //VHT nss2 MCS0 	
0x1998	0x12801137   //VHT nss2 MCS1	
0x1998	0x12801138   //VHT nss2 MCS2	
0x1998	0x12801139   //VHT nss2 MCS3	
0x1998	0x1280113a   //VHT nss2 MCS4	
0x1998	0x1280113b   //VHT nss2 MCS5	
0x1998	0x1280113c   //VHT nss2 MCS6	
0x1998	0x1280113d   //VHT nss2 MCS7	
0x1998	0x1280113e   //VHT nss2 MCS8	
0x1998	0x1280113f   //VHT nss2 MCS9	
0x1998	0x12801140   //VHT nss3 MCS0	
0x1998	0x12801141   //VHT nss3 MCS1	
0x1998	0x12801142   //VHT nss3 MCS2	
0x1998	0x12801143   //VHT nss3 MCS3	
0x1998	0x12801144   //VHT nss3 MCS4	
0x1998	0x12801145   //VHT nss3 MCS5	
0x1998	0x12801146   //VHT nss3 MCS6	
0x1998	0x12801147   //VHT nss3 MCS7	
0x1998	0x12801148   //VHT nss3 MCS8	
0x1998	0x12801149   //VHT nss3 MCS9	
0x1998	0x12801200   //CCK CCK 1M	
0x1998	0x12801201   //CCK CCK 2M	
0x1998	0x12801202   //CCK CCK 5.5M	
0x1998	0x12801203   //CCK CCK 11M	
0x1998	0x12801204   //OFDM OFDM 6M	
0x1998	0x12801205   //OFDM OFDM 9M	
0x1998	0x12801206   //OFDM OFDM 12M	
0x1998	0x12801207   //OFDM OFDM 18M	
0x1998	0x12801208   //OFDM OFDM 24M	
0x1998	0x12801209   //OFDM OFDM 36M	
0x1998	0x1280120a   //OFDM OFDM 48M	
0x1998	0x1280120b   //OFDM OFDM 54M	
0x1998	0x1280120c   //HT nss1 MCS0 	
0x1998	0x1280120d   //HT nss1 MCS1	
0x1998	0x1280120e   //HT nss1 MCS2	
0x1998	0x1280120f   //HT nss1 MCS3	
0x1998	0x12801210   //HT nss1 MCS4	
0x1998	0x12801211   //HT nss1 MCS5	
0x1998	0x12801212   //HT nss1 MCS6	
0x1998	0x12801213   //HT nss1 MCS7	
0x1998	0x12801214   //HT nss2 MCS8 	
0x1998	0x12801215   //HT nss2 MCS9	
0x1998	0x12801216   //HT nss2 MCS10	
0x1998	0x12801217   //HT nss2 MCS11	
0x1998	0x12801218   //HT nss2 MCS12	
0x1998	0x12801219   //HT nss2 MCS13	
0x1998	0x1280121a   //HT nss2 MCS14	
0x1998	0x1280121b   //HT nss2 MCS15	
0x1998	0x1280121c   //HT nss3 MCS16	
0x1998	0x1280121d   //HT nss3 MCS17	
0x1998	0x1280121e   //HT nss3 MCS18	
0x1998	0x1280121f   //HT nss3 MCS19	
0x1998	0x12801220   //HT nss3 MCS20	
0x1998	0x12801221   //HT nss3 MCS21	
0x1998	0x12801222   //HT nss3 MCS22	
0x1998	0x12801223   //HT nss3 MCS23	
0x1998	0x1280122c   //VHT nss1 MCS0 	
0x1998	0x1280122d   //VHT nss1 MCS1	
0x1998	0x1280122e   //VHT nss1 MCS2	
0x1998	0x1280122f   //VHT nss1 MCS3	
0x1998	0x12801230   //VHT nss1 MCS4	
0x1998	0x12801231   //VHT nss1 MCS5	
0x1998	0x12801232   //VHT nss1 MCS6	
0x1998	0x12801233   //VHT nss1 MCS7	
0x1998	0x12801234   //VHT nss1 MCS8	
0x1998	0x12801235   //VHT nss1 MCS9	
0x1998	0x12801236   //VHT nss2 MCS0 	
0x1998	0x12801237   //VHT nss2 MCS1	
0x1998	0x12801238   //VHT nss2 MCS2	
0x1998	0x12801239   //VHT nss2 MCS3	
0x1998	0x1280123a   //VHT nss2 MCS4	
0x1998	0x1280123b   //VHT nss2 MCS5	
0x1998	0x1280123c   //VHT nss2 MCS6	
0x1998	0x1280123d   //VHT nss2 MCS7	
0x1998	0x1280123e   //VHT nss2 MCS8	
0x1998	0x1280123f   //VHT nss2 MCS9	
0x1998	0x12801240   //VHT nss3 MCS0	
0x1998	0x12801241   //VHT nss3 MCS1	
0x1998	0x12801242   //VHT nss3 MCS2	
0x1998	0x12801243   //VHT nss3 MCS3	
0x1998	0x12801244   //VHT nss3 MCS4	
0x1998	0x12801245   //VHT nss3 MCS5	
0x1998	0x12801246   //VHT nss3 MCS6	
0x1998	0x12801247   //VHT nss3 MCS7	
0x1998	0x12801248   //VHT nss3 MCS8	
0x1998	0x12801249   //VHT nss3 MCS9	
0x1998	0x12801300   //CCK CCK 1M	
0x1998	0x12801301   //CCK CCK 2M	
0x1998	0x12801302   //CCK CCK 5.5M	
0x1998	0x12801303   //CCK CCK 11M	
0x1998	0x12801304   //OFDM OFDM 6M	
0x1998	0x12801305   //OFDM OFDM 9M	
0x1998	0x12801306   //OFDM OFDM 12M	
0x1998	0x12801307   //OFDM OFDM 18M	
0x1998	0x12801308   //OFDM OFDM 24M	
0x1998	0x12801309   //OFDM OFDM 36M	
0x1998	0x1280130a   //OFDM OFDM 48M	
0x1998	0x1280130b   //OFDM OFDM 54M	
0x1998	0x1280130c   //HT nss1 MCS0 	
0x1998	0x1280130d   //HT nss1 MCS1	
0x1998	0x1280130e   //HT nss1 MCS2	
0x1998	0x1280130f   //HT nss1 MCS3	
0x1998	0x12801310   //HT nss1 MCS4	
0x1998	0x12801311   //HT nss1 MCS5	
0x1998	0x12801312   //HT nss1 MCS6	
0x1998	0x12801313   //HT nss1 MCS7	
0x1998	0x12801314   //HT nss2 MCS8 	
0x1998	0x12801315   //HT nss2 MCS9	
0x1998	0x12801316   //HT nss2 MCS10	
0x1998	0x12801317   //HT nss2 MCS11	
0x1998	0x12801318   //HT nss2 MCS12	
0x1998	0x12801319   //HT nss2 MCS13	
0x1998	0x1280131a   //HT nss2 MCS14	
0x1998	0x1280131b   //HT nss2 MCS15	
0x1998	0x1280131c   //HT nss3 MCS16	
